district_name,block_name,typeofsupport,broad_category,categoryofsupport,Beneficiary_Count
SURAJPUR,SURAJPUR,Technical Training,Circular Economy,Training,1369
SURAJPUR,SURAJPUR,Technical Training- Floriculture,Nature-Based Solutions / Bio-Economy,Training,28
SURAJPUR,SURAJPUR,Technical Training- Handloom & Textile,Circular Economy,Training,100
SURAJPUR,SURAJPUR,Technical Training-Sericulture,Nature-Based Solutions / Bio-Economy,Training,20
SURAJPUR,SURAJPUR,Terrace - Level Bench / Upland Bench,Nature-Based Solutions / Bio-Economy,Infrastructure,12
SURAJPUR,SURAJPUR,Thresher,Nature-Based Solutions / Bio-Economy,Equipment,89
SURAJPUR,SURAJPUR,Thresher-Spices / Coffee /Rubber / Tea,Circular Economy,Equipment,19
SURAJPUR,SURAJPUR,Tool Kits for Beekeeping,Nature-Based Solutions / Bio-Economy,Equipment,5
SURAJPUR,SURAJPUR,Tractor,Nature-Based Solutions / Bio-Economy,Equipment,2440
SURAJPUR,SURAJPUR,Training on Feed Management and Nutrition,Nature-Based Solutions / Bio-Economy,Training,176
SURAJPUR,SURAJPUR,Training on Good Procurement Process & Maintenance,Nature-Based Solutions / Bio-Economy,Training,10
SURAJPUR,SURAJPUR,Tube Well,Nature-Based Solutions / Bio-Economy,Infrastructure,4272
SURAJPUR,SURAJPUR,Turmeric Boiler,Circular Economy,Equipment,12
SURAJPUR,SURAJPUR,Vaccine,Nature-Based Solutions / Bio-Economy,Inputs,377
SURAJPUR,SURAJPUR,Vermicompost,Nature-Based Solutions / Bio-Economy,Infrastructure,2876
SURAJPUR,SURAJPUR,Vermicompost,Nature-Based Solutions / Bio-Economy,Inputs,212
SURAJPUR,SURAJPUR,Warehouse,Circular Economy,Infrastructure,45
SURAJPUR,SURAJPUR,Wasteland / Fallow Land / Grassland Development,Nature-Based Solutions / Bio-Economy,Infrastructure,59
SURAJPUR,SURAJPUR,Water Harvesting System,Nature-Based Solutions / Bio-Economy,Infrastructure,94
SURAJPUR,SURAJPUR,Water Management (Rainfed Methods),Nature-Based Solutions / Bio-Economy,Training,12
SURAJPUR,SURAJPUR,Water Tank,Nature-Based Solutions / Bio-Economy,Infrastructure,28
SURAJPUR,SURAJPUR,Weaver Cards,Circular Economy,Inputs,9
SURAJPUR,SURAJPUR,Weeder,Nature-Based Solutions / Bio-Economy,Equipment,11
SURAJPUR,SURAJPUR,Weighing Scale,Nature-Based Solutions / Bio-Economy,Equipment,21
SURAJPUR,SURAJPUR,Wire - trellis,Nature-Based Solutions / Bio-Economy,Infrastructure,11
SURAJPUR,SURAJPUR,Work Shed,Circular Economy,Infrastructure,153
SURAJPUR,SURAJPUR,Yarn Passbook,Circular Economy,Inputs,12
SURGUJA,AMBIKAPUR,Afforestation of Wastelands,Nature-Based Solutions / Bio-Economy,Infrastructure,40
SURGUJA,AMBIKAPUR,Agarbatti Machine,Circular Economy,Equipment,26
SURGUJA,AMBIKAPUR,Animal Insurance,Nature-Based Solutions / Bio-Economy,Loan / Insurance / Subsidy,3
SURGUJA,AMBIKAPUR,Any Other-Specify,Circular Economy,Equipment,1420
SURGUJA,AMBIKAPUR,Any Other-Specify,Circular Economy,Infrastructure,23
SURGUJA,AMBIKAPUR,Any Other-Specify,Circular Economy,Inputs,17
SURGUJA,AMBIKAPUR,Any Other-Specify,Circular Economy,Training,3
SURGUJA,AMBIKAPUR,Artificial Insemination,Nature-Based Solutions / Bio-Economy,Inputs,10
SURGUJA,AMBIKAPUR,Artisan Cards,Circular Economy,Inputs,19
SURGUJA,AMBIKAPUR,Assistance for Basic Seed Production Units,Nature-Based Solutions / Bio-Economy,Infrastructure,20
SURGUJA,AMBIKAPUR,Azolla,Nature-Based Solutions / Bio-Economy,Inputs,24
SURGUJA,AMBIKAPUR,Basket and Trolley,Nature-Based Solutions / Bio-Economy,Equipment,49
SURGUJA,AMBIKAPUR,Bee Boxes,Nature-Based Solutions / Bio-Economy,Equipment,3
SURGUJA,AMBIKAPUR,Bee Hives,Nature-Based Solutions / Bio-Economy,Inputs,131
SURGUJA,AMBIKAPUR,Beekeeper,Nature-Based Solutions / Bio-Economy,Training,16
SURGUJA,AMBIKAPUR,Bio Culture,Nature-Based Solutions / Bio-Economy,Inputs,63
SURGUJA,AMBIKAPUR,Bio Fertilisers,Nature-Based Solutions / Bio-Economy,Inputs,46
SURGUJA,AMBIKAPUR,Bore Well,Nature-Based Solutions / Bio-Economy,Infrastructure,38
SURGUJA,AMBIKAPUR,Brood Lac,Nature-Based Solutions / Bio-Economy,Inputs,171
SURGUJA,AMBIKAPUR,Brooders (Heat Lamp),Nature-Based Solutions / Bio-Economy,Equipment,6
SURGUJA,AMBIKAPUR,Cage Installation in Reservoirs,Nature-Based Solutions / Bio-Economy,Equipment,3
SURGUJA,AMBIKAPUR,Cattle Shed / Shelter,Nature-Based Solutions / Bio-Economy,Infrastructure,14
SURGUJA,AMBIKAPUR,Certification,Circular Economy,Marketing Support,9
SURGUJA,AMBIKAPUR,Chawki Rearing Equipments,Nature-Based Solutions / Bio-Economy,Equipment,3
SURGUJA,AMBIKAPUR,Chick Guard,Nature-Based Solutions / Bio-Economy,Infrastructure,9
SURGUJA,AMBIKAPUR,Clay,Circular Economy,Inputs,101
SURGUJA,AMBIKAPUR,Compost Pit,Nature-Based Solutions / Bio-Economy,Infrastructure,30
SURGUJA,AMBIKAPUR,Construction of New Pond,Nature-Based Solutions / Bio-Economy,Infrastructure,3
SURGUJA,AMBIKAPUR,Crop Insurance,Nature-Based Solutions / Bio-Economy,Loan / Insurance / Subsidy,9
SURGUJA,AMBIKAPUR,Day Old Chicks,Nature-Based Solutions / Bio-Economy,Inputs,41
SURGUJA,AMBIKAPUR,Development of Non-Chemical Pesticides,Nature-Based Solutions / Bio-Economy,Training,6
SURGUJA,AMBIKAPUR,Deworming Medicines,Nature-Based Solutions / Bio-Economy,Inputs,24
SURGUJA,AMBIKAPUR,Deworming and Health Awareness,Nature-Based Solutions / Bio-Economy,Training,4
SURGUJA,AMBIKAPUR,Disinfectants,Nature-Based Solutions / Bio-Economy,Inputs,6
SURGUJA,AMBIKAPUR,Drainage of Chaur or Waterlogged Land,Nature-Based Solutions / Bio-Economy,Infrastructure,3
SURGUJA,AMBIKAPUR,Drinker,Nature-Based Solutions / Bio-Economy,Equipment,3
SURGUJA,AMBIKAPUR,Drip Irrigation,Nature-Based Solutions / Bio-Economy,Infrastructure,22
SURGUJA,AMBIKAPUR,Dug Well,Nature-Based Solutions / Bio-Economy,Infrastructure,371
SURGUJA,AMBIKAPUR,Eri Silkworm Eggs,Nature-Based Solutions / Bio-Economy,Inputs,5
SURGUJA,AMBIKAPUR,FYM,Nature-Based Solutions / Bio-Economy,Inputs,45
SURGUJA,AMBIKAPUR,Feed Management and Nutrition,Nature-Based Solutions / Bio-Economy,Training,8
SURGUJA,AMBIKAPUR,Feed Supplements,Nature-Based Solutions / Bio-Economy,Inputs,173
SURGUJA,AMBIKAPUR,Feeder,Nature-Based Solutions / Bio-Economy,Equipment,9
SURGUJA,AMBIKAPUR,Fencing,Nature-Based Solutions / Bio-Economy,Infrastructure,16
SURGUJA,AMBIKAPUR,Fencing,Nature-Based Solutions / Bio-Economy,Inputs,6
SURGUJA,AMBIKAPUR,Fencing Material,Nature-Based Solutions / Bio-Economy,Infrastructure,6
SURGUJA,AMBIKAPUR,Fertilizers,Nature-Based Solutions / Bio-Economy,Inputs,779
SURGUJA,AMBIKAPUR,Financial Assistance,Nature-Based Solutions / Bio-Economy,Loan / Insurance / Subsidy,24
SURGUJA,AMBIKAPUR,Fish Feed,Nature-Based Solutions / Bio-Economy,Inputs,12
SURGUJA,AMBIKAPUR,General Awareness Training,Nature-Based Solutions / Bio-Economy,Training,16
SURGUJA,AMBIKAPUR,General Training,Circular Economy,Training,74
SURGUJA,AMBIKAPUR,Goat-Castrator,Nature-Based Solutions / Bio-Economy,Equipment,56
SURGUJA,AMBIKAPUR,Goat-Feeder,Nature-Based Solutions / Bio-Economy,Equipment,7
SURGUJA,AMBIKAPUR,Goat-Shed / Shelter,Nature-Based Solutions / Bio-Economy,Infrastructure,329
SURGUJA,AMBIKAPUR,Godown,Circular Economy,Infrastructure,20
SURGUJA,AMBIKAPUR,Green House,Nature-Based Solutions / Bio-Economy,Infrastructure,12
SURGUJA,AMBIKAPUR,Green House (Including Shade Net),Nature-Based Solutions / Bio-Economy,Infrastructure,6
SURGUJA,AMBIKAPUR,Grinding Machine,Nature-Based Solutions / Bio-Economy,Equipment,12
SURGUJA,AMBIKAPUR,Gully Plugs,Nature-Based Solutions / Bio-Economy,Infrastructure,6
SURGUJA,AMBIKAPUR,Herbal Collection Unit,Nature-Based Solutions / Bio-Economy,Infrastructure,3
SURGUJA,AMBIKAPUR,Horticulture-Medicinal Plants-Skill Training,Nature-Based Solutions / Bio-Economy,Training,12
SURGUJA,AMBIKAPUR,Hut/Room for Mushroom Production,Nature-Based Solutions / Bio-Economy,Infrastructure,15
SURGUJA,AMBIKAPUR,Improved Package of Practice for Crops,Nature-Based Solutions / Bio-Economy,Training,444
SURGUJA,AMBIKAPUR,Infrastructure for Azolla Cultivation,Nature-Based Solutions / Bio-Economy,Infrastructure,17
SURGUJA,AMBIKAPUR,Insect Trap,Nature-Based Solutions / Bio-Economy,Inputs,15
SURGUJA,AMBIKAPUR,Integrated Pack House,Circular Economy,Infrastructure,9
SURGUJA,AMBIKAPUR,Kisan Credit Card,Nature-Based Solutions / Bio-Economy,Loan / Insurance / Subsidy,3
SURGUJA,AMBIKAPUR,Kitchen Garden,Nature-Based Solutions / Bio-Economy,Training,999
SURGUJA,AMBIKAPUR,Lac Processing Equipment,Circular Economy,Equipment,6
SURGUJA,AMBIKAPUR,Livestock Rearing-Technical Training,Nature-Based Solutions / Bio-Economy,Training,622
SURGUJA,AMBIKAPUR,Machinery & Equipments for Mushroom Production,Nature-Based Solutions / Bio-Economy,Equipment,10
SURGUJA,AMBIKAPUR,Manure,Nature-Based Solutions / Bio-Economy,Inputs,3
SURGUJA,AMBIKAPUR,Manure/ Fertiliser,Nature-Based Solutions / Bio-Economy,Inputs,48
SURGUJA,AMBIKAPUR,Market Linkage,Nature-Based Solutions / Bio-Economy,Marketing Support,9
SURGUJA,AMBIKAPUR,Market Shed,Circular Economy,Infrastructure,5
SURGUJA,AMBIKAPUR,Medicinal Plant Cultivation,Nature-Based Solutions / Bio-Economy,Training,9
SURGUJA,AMBIKAPUR,Medicines,Nature-Based Solutions / Bio-Economy,Inputs,654
SURGUJA,AMBIKAPUR,Milk Chilling Plant,Nature-Based Solutions / Bio-Economy,Infrastructure,3
SURGUJA,AMBIKAPUR,Milk Containers,Nature-Based Solutions / Bio-Economy,Equipment,16
SURGUJA,AMBIKAPUR,Mini Percolation Tank,Nature-Based Solutions / Bio-Economy,Infrastructure,5
SURGUJA,AMBIKAPUR,Mint Distillation Unit,Circular Economy,Infrastructure,6
SURGUJA,AMBIKAPUR,Mother Unit Management Training,Nature-Based Solutions / Bio-Economy,Training,3
SURGUJA,AMBIKAPUR,Mushroom Spawn,Nature-Based Solutions / Bio-Economy,Inputs,10
SURGUJA,AMBIKAPUR,Mushroom cultivation,Nature-Based Solutions / Bio-Economy,Training,74
SURGUJA,AMBIKAPUR,NTFP Enterprises Support,Nature-Based Solutions / Bio-Economy,Infrastructure,6
SURGUJA,AMBIKAPUR,Nadep Compost,Nature-Based Solutions / Bio-Economy,Infrastructure,311
SURGUJA,AMBIKAPUR,Nadep Pit,Nature-Based Solutions / Bio-Economy,Inputs,9
SURGUJA,AMBIKAPUR,Nursery Development,Nature-Based Solutions / Bio-Economy,Training,6
SURGUJA,AMBIKAPUR,Nursey Net,Nature-Based Solutions / Bio-Economy,Infrastructure,3
SURGUJA,AMBIKAPUR,Online Market Linkage,Nature-Based Solutions / Bio-Economy,Marketing Support,3
SURGUJA,AMBIKAPUR,Open Irrigation Wells,Nature-Based Solutions / Bio-Economy,Infrastructure,43
SURGUJA,AMBIKAPUR,Organic Farming,Nature-Based Solutions / Bio-Economy,Training,78
SURGUJA,AMBIKAPUR,Organic Manure,Nature-Based Solutions / Bio-Economy,Inputs,1620
SURGUJA,AMBIKAPUR,Packaging,Circular Economy,Marketing Support,3
SURGUJA,AMBIKAPUR,Paddy Transplanter,Nature-Based Solutions / Bio-Economy,Equipment,47
SURGUJA,AMBIKAPUR,Paddy-Nursery Training,Nature-Based Solutions / Bio-Economy,Training,15
SURGUJA,AMBIKAPUR,Paddy/ Wheat Straw,Nature-Based Solutions / Bio-Economy,Inputs,41
SURGUJA,AMBIKAPUR,Pest Management,Nature-Based Solutions / Bio-Economy,Training,61
SURGUJA,AMBIKAPUR,Pig Sty / Shelter,Nature-Based Solutions / Bio-Economy,Infrastructure,3
SURGUJA,AMBIKAPUR,Pipe Line for Irrigation,Nature-Based Solutions / Bio-Economy,Infrastructure,10
SURGUJA,AMBIKAPUR,Plantation,Nature-Based Solutions / Bio-Economy,Infrastructure,615
SURGUJA,AMBIKAPUR,Post Harvest Management,Nature-Based Solutions / Bio-Economy,Training,47
SURGUJA,AMBIKAPUR,Power Tiller,Nature-Based Solutions / Bio-Economy,Equipment,9
SURGUJA,AMBIKAPUR,Product Registration,Nature-Based Solutions / Bio-Economy,Marketing Support,3
SURGUJA,AMBIKAPUR,Promotion & Conservation Local Breeds,Nature-Based Solutions / Bio-Economy,Other Services,20
SURGUJA,AMBIKAPUR,Promotion of Cooperative,Nature-Based Solutions / Bio-Economy,Other Services,6
SURGUJA,AMBIKAPUR,Pulper,Nature-Based Solutions / Bio-Economy,Equipment,6
SURGUJA,AMBIKAPUR,Pump House,Nature-Based Solutions / Bio-Economy,Infrastructure,9
SURGUJA,AMBIKAPUR,Pump Set,Energy,Equipment,452
SURGUJA,AMBIKAPUR,Raw Material Grading Equipment,Nature-Based Solutions / Bio-Economy,Equipment,3
SURGUJA,AMBIKAPUR,Raw Material for Activity,Circular Economy,Inputs,101
SURGUJA,AMBIKAPUR,Refrigerator,Nature-Based Solutions / Bio-Economy,Equipment,27
SURGUJA,AMBIKAPUR,Registration of Udyog Aadhaar,Nature-Based Solutions / Bio-Economy,Other Services,58
SURGUJA,AMBIKAPUR,Rotavator,Nature-Based Solutions / Bio-Economy,Equipment,3
SURGUJA,AMBIKAPUR,SHG / Bank Loan,Nature-Based Solutions / Bio-Economy,Loan / Insurance / Subsidy,268
SURGUJA,AMBIKAPUR,Sand Filter for Bore Well / Open Well,Nature-Based Solutions / Bio-Economy,Infrastructure,6
SURGUJA,AMBIKAPUR,"Saplings - Vegetables, Fruits",Nature-Based Solutions / Bio-Economy,Inputs,30
SURGUJA,AMBIKAPUR,Saplings-Horticulture-Medicinal Plants,Nature-Based Solutions / Bio-Economy,Inputs,27
SURGUJA,AMBIKAPUR,Seed treatment,Nature-Based Solutions / Bio-Economy,Training,217
SURGUJA,AMBIKAPUR,Seedling Tray,Nature-Based Solutions / Bio-Economy,Equipment,3
SURGUJA,AMBIKAPUR,Seeds,Nature-Based Solutions / Bio-Economy,Inputs,77
SURGUJA,AMBIKAPUR,Seeds / Saplings for Floriculture,Nature-Based Solutions / Bio-Economy,Inputs,79
SURGUJA,AMBIKAPUR,Sickle,Nature-Based Solutions / Bio-Economy,Equipment,61
SURGUJA,AMBIKAPUR,Silkworm Rearing Equipment,Nature-Based Solutions / Bio-Economy,Equipment,12
SURGUJA,AMBIKAPUR,Soak Pit,Nature-Based Solutions / Bio-Economy,Infrastructure,3
SURGUJA,AMBIKAPUR,Soil Conservation and Moisture Protection,Nature-Based Solutions / Bio-Economy,Training,8
SURGUJA,AMBIKAPUR,Soil Nutrient Management,Nature-Based Solutions / Bio-Economy,Training,9
SURGUJA,AMBIKAPUR,Solar Dryer,Energy,Equipment,3
SURGUJA,AMBIKAPUR,Solar Pump,Energy,Equipment,17
SURGUJA,AMBIKAPUR,Sprayer,Nature-Based Solutions / Bio-Economy,Equipment,19
SURGUJA,AMBIKAPUR,Storage Bags,Circular Economy,Inputs,109
SURGUJA,AMBIKAPUR,Storage Space,Circular Economy,Infrastructure,9
SURGUJA,AMBIKAPUR,Support for Nursery Development,Nature-Based Solutions / Bio-Economy,Infrastructure,11
SURGUJA,AMBIKAPUR,Sustainable Harvesting,Nature-Based Solutions / Bio-Economy,Training,38
SURGUJA,AMBIKAPUR,Technical Training,Circular Economy,Training,2507
SURGUJA,AMBIKAPUR,Technical Training- Floriculture,Nature-Based Solutions / Bio-Economy,Training,306
SURGUJA,AMBIKAPUR,Technical Training-Sericulture,Nature-Based Solutions / Bio-Economy,Training,13
SURGUJA,AMBIKAPUR,Thresher,Nature-Based Solutions / Bio-Economy,Equipment,1019
SURGUJA,AMBIKAPUR,Tool Kits for Beekeeping,Nature-Based Solutions / Bio-Economy,Equipment,11
SURGUJA,AMBIKAPUR,Tractor,Nature-Based Solutions / Bio-Economy,Equipment,1138
SURGUJA,AMBIKAPUR,Training on Feed Management and Nutrition,Nature-Based Solutions / Bio-Economy,Training,8
SURGUJA,AMBIKAPUR,Training on Good Procurement Process & Maintenance,Nature-Based Solutions / Bio-Economy,Training,277
SURGUJA,AMBIKAPUR,Training on NTFP / MFP Processing,Circular Economy,Training,12
SURGUJA,AMBIKAPUR,Transport Facilities,Nature-Based Solutions / Bio-Economy,Marketing Support,3
SURGUJA,AMBIKAPUR,Tube Well,Nature-Based Solutions / Bio-Economy,Infrastructure,59
SURGUJA,AMBIKAPUR,Vaccine,Nature-Based Solutions / Bio-Economy,Inputs,522
SURGUJA,AMBIKAPUR,Vermicompost,Nature-Based Solutions / Bio-Economy,Infrastructure,516
SURGUJA,AMBIKAPUR,Vermicompost,Nature-Based Solutions / Bio-Economy,Inputs,70
SURGUJA,AMBIKAPUR,Wasteland / Fallow Land / Grassland Development,Nature-Based Solutions / Bio-Economy,Infrastructure,6
SURGUJA,AMBIKAPUR,Water Harvesting System,Nature-Based Solutions / Bio-Economy,Infrastructure,70
SURGUJA,AMBIKAPUR,Water Management (Rainfed Methods),Nature-Based Solutions / Bio-Economy,Training,18
SURGUJA,AMBIKAPUR,Water Tank,Nature-Based Solutions / Bio-Economy,Infrastructure,6
SURGUJA,AMBIKAPUR,Weaver Cards,Circular Economy,Inputs,18
SURGUJA,AMBIKAPUR,Weighing Scale,Nature-Based Solutions / Bio-Economy,Equipment,18
SURGUJA,AMBIKAPUR,Wire - trellis,Nature-Based Solutions / Bio-Economy,Infrastructure,6
SURGUJA,AMBIKAPUR,Work Shed,Circular Economy,Infrastructure,22
SURGUJA,AMBIKAPUR,Yarn Passbook,Circular Economy,Inputs,3
SURGUJA,BATAULI,Afforestation of Wastelands,Nature-Based Solutions / Bio-Economy,Infrastructure,3
SURGUJA,BATAULI,Agarbatti Machine,Circular Economy,Equipment,3
SURGUJA,BATAULI,Animal Insurance,Nature-Based Solutions / Bio-Economy,Loan / Insurance / Subsidy,20
SURGUJA,BATAULI,Any Other-Specify,Circular Economy,Equipment,2582
SURGUJA,BATAULI,Any Other-Specify,Circular Economy,Infrastructure,1459
SURGUJA,BATAULI,Any Other-Specify,Circular Economy,Inputs,129
SURGUJA,BATAULI,Any Other-Specify,Circular Economy,Training,14
SURGUJA,BATAULI,Artificial Insemination,Nature-Based Solutions / Bio-Economy,Inputs,11
SURGUJA,BATAULI,Assistance for Basic Seed Production Units,Nature-Based Solutions / Bio-Economy,Infrastructure,12
SURGUJA,BATAULI,Azolla,Nature-Based Solutions / Bio-Economy,Inputs,23
SURGUJA,BATAULI,Bee Boxes,Nature-Based Solutions / Bio-Economy,Equipment,3
SURGUJA,BATAULI,Bee Hives,Nature-Based Solutions / Bio-Economy,Inputs,5
SURGUJA,BATAULI,Bee Keeping Equipment,Nature-Based Solutions / Bio-Economy,Equipment,3
SURGUJA,BATAULI,Beekeeper,Nature-Based Solutions / Bio-Economy,Training,9
SURGUJA,BATAULI,Bio Culture,Nature-Based Solutions / Bio-Economy,Inputs,58
SURGUJA,BATAULI,Bio Fertilisers,Nature-Based Solutions / Bio-Economy,Inputs,159
SURGUJA,BATAULI,Bore Well,Nature-Based Solutions / Bio-Economy,Infrastructure,185
SURGUJA,BATAULI,Brooders (Heat Lamp),Nature-Based Solutions / Bio-Economy,Equipment,3
SURGUJA,BATAULI,Business Management / Promotion Training,Circular Economy,Training,9
SURGUJA,BATAULI,Cattle Shed / Shelter,Nature-Based Solutions / Bio-Economy,Infrastructure,336
SURGUJA,BATAULI,Cleaning and Disinfection Equipment,Nature-Based Solutions / Bio-Economy,Equipment,3
SURGUJA,BATAULI,Compost Pit,Nature-Based Solutions / Bio-Economy,Infrastructure,348
SURGUJA,BATAULI,Computer-Aided Textile Designing Unit,Circular Economy,Equipment,3
SURGUJA,BATAULI,Crop Insurance,Nature-Based Solutions / Bio-Economy,Loan / Insurance / Subsidy,53
SURGUJA,BATAULI,DDU-GKY Skill Training for Placement Within the State,Circular Economy,Training,3
SURGUJA,BATAULI,Day Old Chicks,Nature-Based Solutions / Bio-Economy,Inputs,3
SURGUJA,BATAULI,Development of Non-Chemical Pesticides,Nature-Based Solutions / Bio-Economy,Training,11
SURGUJA,BATAULI,Deworming Medicines,Nature-Based Solutions / Bio-Economy,Inputs,8
SURGUJA,BATAULI,Drip Irrigation,Nature-Based Solutions / Bio-Economy,Infrastructure,395
SURGUJA,BATAULI,Dug Well,Nature-Based Solutions / Bio-Economy,Infrastructure,106
SURGUJA,BATAULI,FYM,Nature-Based Solutions / Bio-Economy,Inputs,60
SURGUJA,BATAULI,Fabric Finishing Units,Circular Economy,Infrastructure,6
SURGUJA,BATAULI,Fabric Processing Unit,Circular Economy,Infrastructure,3
SURGUJA,BATAULI,Farm pond on Individual Land,Nature-Based Solutions / Bio-Economy,Infrastructure,14
SURGUJA,BATAULI,Feed Supplements,Nature-Based Solutions / Bio-Economy,Inputs,6
SURGUJA,BATAULI,Fencing,Nature-Based Solutions / Bio-Economy,Infrastructure,22
SURGUJA,BATAULI,Fencing,Nature-Based Solutions / Bio-Economy,Inputs,192
SURGUJA,BATAULI,Fencing Material,Nature-Based Solutions / Bio-Economy,Infrastructure,47
SURGUJA,BATAULI,Fertilizers,Nature-Based Solutions / Bio-Economy,Inputs,337
SURGUJA,BATAULI,Financial Assistance,Nature-Based Solutions / Bio-Economy,Loan / Insurance / Subsidy,3
SURGUJA,BATAULI,Fishing Nets,Nature-Based Solutions / Bio-Economy,Equipment,6
SURGUJA,BATAULI,Food Safety Training and Certification (FOTSAC),Circular Economy,Training,6
SURGUJA,BATAULI,Foot Pump,Nature-Based Solutions / Bio-Economy,Equipment,8
SURGUJA,BATAULI,General Training,Circular Economy,Training,48
SURGUJA,BATAULI,Goat-Castrator,Nature-Based Solutions / Bio-Economy,Equipment,20
SURGUJA,BATAULI,Goat-Feeder,Nature-Based Solutions / Bio-Economy,Equipment,12
SURGUJA,BATAULI,Goat-Shed / Shelter,Nature-Based Solutions / Bio-Economy,Infrastructure,78
SURGUJA,BATAULI,Godown,Circular Economy,Infrastructure,9
SURGUJA,BATAULI,Green House,Nature-Based Solutions / Bio-Economy,Infrastructure,3
SURGUJA,BATAULI,Green House (Including Shade Net),Nature-Based Solutions / Bio-Economy,Infrastructure,7
SURGUJA,BATAULI,Grinding Machine,Nature-Based Solutions / Bio-Economy,Equipment,18
SURGUJA,BATAULI,Group Insurance - Tribal Department,Nature-Based Solutions / Bio-Economy,Loan / Insurance / Subsidy,3
SURGUJA,BATAULI,Hut/Room for Mushroom Production,Nature-Based Solutions / Bio-Economy,Infrastructure,64
SURGUJA,BATAULI,Improved Package of Practice for Crops,Nature-Based Solutions / Bio-Economy,Training,22
SURGUJA,BATAULI,Infrastructure For Liquid Bio Manure,Nature-Based Solutions / Bio-Economy,Infrastructure,19
SURGUJA,BATAULI,Infrastructure for Azolla Cultivation,Nature-Based Solutions / Bio-Economy,Infrastructure,9
SURGUJA,BATAULI,Infrastructure for Spawn Making Unit,Nature-Based Solutions / Bio-Economy,Infrastructure,6
SURGUJA,BATAULI,Insect Trap,Nature-Based Solutions / Bio-Economy,Inputs,29
SURGUJA,BATAULI,Integrated Pack House,Circular Economy,Infrastructure,11
SURGUJA,BATAULI,Kitchen Garden,Nature-Based Solutions / Bio-Economy,Training,12
SURGUJA,BATAULI,Livestock,Nature-Based Solutions / Bio-Economy,Inputs,5
